2858.723894,2862.875995,2866.813214,2872.999048,2875.767460,2879.884131,2881.508759,2888.028204
2858.074930,2860.099746,2864.048390,2872.999988,2876.281604,2880.817145,2882.675057,2889.047148
2858.862955,2861.754765,2868.506577,2869.180343,2880.817906,2882.516451,2882.531115,2888.099996
2858.307404,2862.346599,2872.362042,2872.453566,2876.984379,2880.089032,2882.091664,2888.292387
2859.119328,2862.763319,2864.974131,2870.674661,2877.157868,2879.528177,2881.598837,2888.093621
2859.093740,2866.448864,2868.999530,2869.602894,2881.108182,2881.217223,2881.260141,2887.238912
2858.898251,2863.579073,2865.564964,2871.995967,2875.920532,2878.565027,2881.778230,2887.974902
2858.558872,2863.441793,2866.941934,2868.485641,2880.002980,2880.882568,2881.682168,2890.098223
2858.946744,2864.158991,2865.775285,2870.296996,2878.506819,2879.882254,2880.555654,2889.190818
2858.739803,2865.217702,2868.765297,2870.352458,2878.930485,2878.936877,2881.338983,2888.978917
2858.921975,2862.285208,2866.653991,2868.203470,2878.606572,2880.528188,2881.578360,2889.142877
2858.820747,2866.442343,2868.553902,2871.078664,2878.994000,2881.360654,2885.519714,2888.847127
2858.289146,2864.679182,2867.287705,2869.021190,2880.284013,2880.704040,2886.229234,2889.825184
2858.814154,2863.815867,2868.987651,2870.913733,2878.870420,2879.141916,2881.273737,2889.050110
2858.881089,2864.930380,2868.148535,2868.808040,2879.583558,2879.648792,2880.622130,2889.124023
2858.765122,2864.453680,2868.786517,2871.463950,2879.334759,2879.489969,2881.081180,2889.232960
2858.891230,2864.381515,2869.016071,2871.673589,2878.515866,2880.136458,2881.123906,2888.345013
2858.511149,2864.285607,2866.342373,2871.126260,2880.265905,2880.379888,2882.752590,2890.492676
2858.573027,2866.287581,2866.333491,2870.341564,2880.265745,2880.425339,2882.588040,2890.481646
2858.866063,2861.382124,2865.926097,2869.524038,2879.561195,2880.415362,2880.623176,2888.556665
2858.203477,2862.310328,2866.044494,2872.985325,2879.561994,2883.342122,2883.862422,2889.646728
2858.809467,2863.787505,2864.334172,2867.974741,2879.801422,2880.520570,2881.046514,2889.418531
2858.752031,2866.234870,2867.082817,2871.883668,2879.882326,2880.068127,2881.694718,2889.951788
2858.661550,2860.551604,2865.927853,2869.173936,2879.696412,2881.231920,2882.657690,2889.170250
2858.343625,2865.624698,2867.125864,2872.959937,2880.457471,2881.694157,2881.927319,2890.499967
2858.666505,2861.574529,2865.385298,2870.877519,2879.898789,2880.898521,2881.884626,2889.407779
2858.769534,2864.831195,2868.307848,2868.653326,2879.441450,2880.880459,2880.884350,2888.383492
2858.820823,2865.411629,2866.518824,2868.827833,2879.698644,2880.124529,2880.286136,2889.142582
2859.853252,2861.580897,2864.800535,2868.545509,2877.126007,2881.280629,2881.671205,2888.290298
2859.791130,2861.391516,2864.288076,2869.133303,2877.008466,2884.534824,2884.933142,2887.922436
2858.461869,2859.934271,2863.713126,2869.347958,2878.831564,2883.128338,2885.224113,2887.260491
2859.252971,2861.902556,2866.588524,2869.348405,2881.064090,2886.568858,2886.753924,2887.937756
2858.883066,2862.758970,2866.431532,2869.934394,2881.462633,2883.142150,2885.713769,2888.236405
2859.251454,2864.729664,2867.135596,2870.551975,2881.681196,2883.779435,2887.187139,2887.524921
2859.354701,2863.776253,2866.316609,2870.891927,2879.930183,2881.012670,2883.925846,2886.806240
2858.970573,2864.224070,2868.983227,2870.135057,2881.225765,2881.834793,2884.587181,2887.248505
2859.165657,2864.701283,2867.468989,2869.513287,2880.559000,2880.831699,2886.798455,2886.846614
2859.412325,2865.436279,2868.778890,2869.190564,2881.366826,2881.413403,2883.529671,2886.102572
2858.673090,2863.019735,2869.103914,2872.995602,2880.060598,2881.242201,2886.630533,2889.913938
2857.242926,2858.433244,2863.900267,2870.945653,2878.754703,2883.205289,2887.667389,2887.677930
2858.621229,2863.827786,2865.058542,2872.931472,2879.686751,2881.163350,2885.675119,2888.995052
2858.654515,2864.066411,2867.144430,2872.999922,2879.860957,2881.165966,2885.443205,2888.241563
2857.808340,2863.144186,2864.117782,2872.995276,2878.503379,2881.126627,2886.419552,2889.392189
2858.879269,2863.497407,2866.786982,2870.597133,2878.852467,2881.546436,2884.327296,2889.628946
2859.287228,2859.848305,2864.814006,2868.257230,2879.264157,2880.020195,2885.579807,2889.426766
2859.130592,2859.992849,2864.400665,2869.788845,2879.288441,2880.105281,2885.604657,2889.825925
2859.025590,2862.025293,2867.216548,2869.647699,2877.908358,2880.985228,2884.520093,2890.033102
2858.881033,2864.354719,2867.588947,2868.918230,2877.882210,2881.246737,2884.359739,2889.249106
2858.769856,2863.991439,2865.893586,2869.798059,2877.821541,2881.403877,2883.877398,2889.288614
2859.046364,2865.485579,2868.569781,2869.330120,2878.160403,2880.818193,2884.435359,2889.968410
2858.401472,2867.482130,2869.811864,2871.569832,2876.969077,2880.889869,2883.781285,2889.965559
2858.540066,2860.013108,2866.783628,2870.647950,2878.490511,2879.210532,2884.578857,2890.195430
2858.750091,2864.807249,2868.872607,2871.885221,2876.201296,2882.119128,2883.068912,2890.666900
2858.651458,2864.334254,2868.516454,2871.371774,2876.520793,2882.078756,2883.350383,2890.569894
2858.710848,2865.250454,2869.267592,2871.372845,2876.421183,2881.986793,2883.303737,2890.911566
2859.003481,2862.838068,2864.953211,2867.236710,2879.890078,2881.300843,2881.993938,2889.784684
2858.479369,2858.774773,2868.605986,2870.256640,2877.266338,2880.049871,2883.590330,2889.236388
2857.647440,2858.631809,2869.562162,2872.181829,2877.328671,2879.042433,2882.978822,2887.550758
2858.271149,2859.390317,2862.180522,2868.538155,2877.432959,2878.166301,2883.700942,2889.468049
2858.946063,2859.044443,2867.561036,2873.792951,2875.966793,2880.743749,2884.139264,2888.122494
2856.892135,2858.174996,2866.878367,2875.899746,2877.523382,2881.133145,2885.941656,2891.191815
2858.643953,2863.621514,2870.379155,2870.419037,2876.881025,2881.094028,2884.357862,2887.302935
2858.574702,2860.047415,2865.932795,2872.329864,2877.765249,2880.167590,2883.688690,2884.898524
2858.949568,2861.833687,2869.485234,2870.844664,2878.567486,2882.799208,2882.893030,2888.148343
2858.383015,2859.343411,2862.393017,2872.635502,2877.939346,2880.387475,2884.010506,2889.805601
2858.770089,2863.045642,2864.294002,2875.887352,2877.416861,2882.652693,2883.669206,2889.276292
2858.683358,2861.103942,2866.595696,2875.792182,2879.205331,2880.601153,2885.081442,2889.921592
2857.928886,2858.834869,2863.956675,2875.897548,2877.674442,2882.704238,2883.599093,2889.398629
2858.121985,2858.802041,2863.793973,2874.293016,2879.424345,2879.874562,2885.618246,2889.471062
2858.077776,2861.538043,2864.894618,2875.897626,2877.058146,2882.795163,2884.251210,2889.646342
